saree_id,saree_name,image_url
6985d6cce9001af64ec7a613,Saree075,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378938825.jpg
6985d7bbe9001af64ec7a614,Saree076,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770379095162.jpg
6985d7bbe9001af64ec7a614,Saree076,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770379109454.jpg
6985d7bbe9001af64ec7a614,Saree076,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770379118789.jpg
6985d7bbe9001af64ec7a614,Saree076,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770379133566.jpg
6985d7bbe9001af64ec7a614,Saree076,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770379146983.jpg
6985d7bbe9001af64ec7a614,Saree076,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770379162105.jpg
6985d7bbe9001af64ec7a614,Saree076,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770379169081.jpg
6985d821e9001af64ec7a615,Saree077,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770379212075.jpg
6985d821e9001af64ec7a615,Saree077,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770379233691.jpg
6985d821e9001af64ec7a615,Saree077,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770379245019.jpg
6985d821e9001af64ec7a615,Saree077,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770379271188.jpg
6985d821e9001af64ec7a615,Saree077,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770379953493.jpg
6985d821e9001af64ec7a615,Saree077,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770379993163.jpg
6985db2ae9001af64ec7a616,Saree078,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380017865.jpg
6985db2ae9001af64ec7a616,Saree078,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380039907.jpg
6985db2ae9001af64ec7a616,Saree078,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380056478.jpg
6985db2ae9001af64ec7a616,Saree078,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380068313.jpg
6985dbc7e9001af64ec7a617,Saree079,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380109856.jpg
6985dbc7e9001af64ec7a617,Saree079,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380122904.jpg
6985dbc7e9001af64ec7a617,Saree079,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380138402.jpg
6985dbc7e9001af64ec7a617,Saree079,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380154866.jpg
6985dbc7e9001af64ec7a617,Saree079,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380169653.jpg
6985dbc7e9001af64ec7a617,Saree079,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380183603.jpg
6985dc69e9001af64ec7a618,Saree080,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380267794.jpg
6985dc69e9001af64ec7a618,Saree080,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380281221.jpg
